KEGG_ID	SMILES
C01835	CCCCCC(C=CC1=C(C(=O)CC1)CCCCCCC(=O)O)O
C11476	C1=CC=C(C=C1)S(=O)(=O)CCCl
C00487	C1=CN=CC=C1C(=O)C2=C(C=[N+](C=C2)C3C(C(C(O3)COP(=O)([O-])OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)C(=O)N
C00318	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CCSC)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CN=CN1)N
C00387	CC(C)(CC1=CC=CC=C1)NC
C00116	CCC(=C(CC)C1=CC=C(C=C1)OP(=O)(O)O)C2=CC=C(C=C2)OP(=O)(O)O
C00244	C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CC=C5
C16436	CCCC(=O)NCC(=O)NC1=CC(=CC=C1)I
C00183	C1(C2C(C(C(=O)O2)O)OC1O)O
C00148	C1CNCC2=C1C(=O)NO2
C16435	CCCC(=O)NCC(=O)NC1=CC=C(C=C1)OCC#N
C00099	CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF
C00256	CSCCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCS(=O)C)CC6=CC=CC=C6
C00133	CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C
C05822	C(COCCO)O
C00213	C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)Cl)C(=O)O
C00134	C1COCCN1CC2CN(C(=O)O2)N=CC3=CC=C(O3)[N+](=O)[O-]
C01585	CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
C11457	CCC1=NC(=NC(=N1)N)N
C00123	CC1=C(C(=C(N1)C)C(=O)OC)C(=O)C2=CC=CC=C2CC3=CC=CC=C3
C01936	CC(C)OC1=C(N=CC=C1)N(C)C2CCN(CC2)CC3=CC=C(C=C3)I
C01508	CC(C1C2CC(=C(N2C1=O)C(=O)O)SC3CCN(C3)C(=N)C)O
C00606	C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=CC=CC=C3Cl
C07597	CC1CC2C3CC(C4=CC(=O)CCC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)F
C00245	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN
C00027	CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O
C00025	CC(=CCCC(=CCCC(=CCO)C)C)C
C00302	CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)O)C
C01368	CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
C00253	C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl
C02107	CCOC(=O)C1=CSC(=N1)N2CCN(CC2)C3=NC4=CC=CC=C4SC3
C00887	C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NC3=CC=C(C=C3)CC(=O)NO
C00052	CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
C16565	CC(C)N(C)CCCNC(=O)C1=C(N(N=C1)C(C)(C)C)C(F)(F)F
C00296	CC(CCCC(C)(C)O)N
C00258	CC(CCC(C)C(C)(C)C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C
C16241	CC(C(=O)NCCC1=CC=CC=N1)N2C=CN=C2
C00725	C1=CC(=CC=C1CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCCN)N)O
C00022	CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
C00365	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)CO
C00417	C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O
C00479	CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
C01101	CC(=O)NC(CO)C(C1=CC=C(C=C1)[N+](=O)[O-])O
C00089	CCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
C00186	C(CC(=O)NC(CS(=O)(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N
C00497	C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
C00086	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
C00266	CC1=NCCC2=C1NC3=C2C=CC(=C3)OC
C06694	CCCCCCCCCCCCBr
C06501	CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-]
C00879	CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2
C00156	C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4
C00184	C(CC(=O)NO)C(C(=O)O)N
C00051	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CCOC(=O)NCC4=CC=CC=C4)O)C)C(=CC5CCC(C(C5)OC)O)C)O)C)OC)OC
C00894	C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CSCCCCC(=O)NO
C11481	C1=CC=C(C=C1)C2=CC=NC=C2
C00140	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
C05697	CCCC=C
C00311	CCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
C00586	CCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)O)C(=O)O
C00507	CC1=C(C(=C(C(=C1CONC(=O)C2=CC=CC=C2)C)C)Br)C
C00880	CNC(=O)OCC[N+](C)(C)C
C00256	CSCCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCS(=O)C)CC6=CC=CC=C6
C00004	CCNCC(C1=CC(=CC=C1)O)O
C00020	CCCCCCCC=CCC#CC#CC(C=C)O
C00055	CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F
C00534	CC(=C)C1CNC(C1CC(=O)O)C(=O)O
C03232	C1=CC2=C(C=C1Cl)N=C(O2)N
C00363	C1=CC(=CC=C1C=CC2=C(C=C(C=C2)C(=N)N)O)C(=N)N
C00415	C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O
C00144	C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br
C00429	CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
C03765	C1CCC(CC1)(O)OOC2(CCCCC2)OO
C00058	COC1=CC2=C(C=C1)NC3=C2C4=C(C=C3)C=C[N+](=C4)CC[NH2+]CCCCCC[NH2+]CC[N+]5=CC6=C(C=CC7=C6C8=C(N7)C=CC(=C8)OC)C=C5
C00366	C(=O)(N)NO
C00009	CCSC(=NC1=CC=C(C=C1)C(F)(F)F)N
C01367	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
C00282	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C(CCC=C(C)CCC=C(C)CCC=C(C)C)O)C)C=O)CCC(=O)O)C(=C3C)CCC(=O)O)C=C.[Fe+2]
C00877	COC(=O)C1=CC=CC=C1O
C00049	C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl
C16433	CC(C)C(=O)NNC(=O)CNC(=O)C1CC1
C05519	COCCl
C00188	COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
C02989	CN1CC(C2=CC(=O)C(=O)C=C21)O
C00010	CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
C16438	CCCC(=O)NCC(=O)NC1=CC(=CC(=C1)OC)OC
C00152	C#CC(CCC(=O)O)N
C00253	C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl
C01672	CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C
C00015	CCCCC=CC=CCC(=O)OC12CC(C3(C(C1C2(C)C)C=C(CC4(C3C=C(C4=O)C)O)CO)O)C
C00262	CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CC(C4=CC(=O)C(=CC43C)Br)F)F)O)C)OC(=O)C
C00533	C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5
C00123	CC1=C(C(=C(N1)C)C(=O)OC)C(=O)C2=CC=CC=C2CC3=CC=CC=C3
C04823	CC1=C(C=CC(=C1)S(=O)(=O)O)N
C00132	CCCCC(C)C(C(CC(C)CCCCCCC(CC(C(C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O
C00942	CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)OC(=O)C)N(C)C)O)CC=O)C)OC(=O)C)C
C00204	CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC2=CN=CC=C2
C00189	CC(C)(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=CC=C2
C00093	CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
C00238	CC(C)(C)C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N
C00044	CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC
C00312	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O
C02013	C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C=CC=N3)CC4=CC5=C(N4)C=NC=C5
C02052	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N
C00191	CC(C)(C(C(=O)NC1C(C(C(C(O1)CO)O)O)O)NC(=O)OC)SN=O
C02989	CN1CC(C2=CC(=O)C(=O)C=C21)O
C01368	CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
C00568	C=C(CCCC(C(=O)O)N)C(=O)O
C11145	CC(=O)OC1CCC2C1(CCC3C2CCC4=C(C(=O)CCC34C)Cl)C
C00853	CCCCCC(C)(CC=CC=CC(=O)OC(C)C)OC
C05821	C=CCOCCO
C05771	C(C#CCO)O
C03194	CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
C00586	CCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)O)C(=O)O
C00084	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
C00430	CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4O)C)O)O)CO
C05775	CNCCNC
C00366	C(=O)(N)NO
C00802	CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
C00918	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(C=O)C(C(C(CO)O)O)O)I)N(C)C(=O)C)I
C00179	C(C1C(C(C(C(=N1)NO)O)O)O)O
C01330	C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F
C00047	C1C(OC2=C(C13C(=O)NC(=O)N3)C=C(C=C2)F)C(=O)N
C05330	CCCCCC1CCC(=O)O1
C00155	C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
C00244	C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CC=C5
C00149	CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O
C00011	CC1C(CCC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O
C00079	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
C02057	C1=CC=C(C(=C1)CO)O
C00009	CCSC(=NC1=CC=C(C=C1)C(F)(F)F)N
C00499	CC1=CC(=NO1)NC(=C2C(=O)C3=CC=CC=C3S(=O)(=O)N2C)O
C00122	CC(C=CC1CC=CC(=O)O1)(C(CC(C=CC=CC=CCO)O)OP(=O)(O)O)O
C00084	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
C00282	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C(CCC=C(C)CCC=C(C)CCC=C(C)C)O)C)C=O)CCC(=O)O)C(=C3C)CCC(=O)O)C=C.[Fe+2]
C00483	CC(C)(C(CCC(CBr)(C(=C)Cl)Cl)Cl)Br
C00469	C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl
C00127	CC(=CCCC(=CCCC(=CCSC1=NC=NN1)C)C)C
C05332	C1=CC=C(C=C1)CCOC=O
C03838	CCC(=O)N
C20679	CC1=CC2=C(C(=C1)C(C)NC3=CC=CC=C3)OC(=CC2=O)C4=CC(=O)N(C=C4)C
C05821	C=CCOCCO
C00105	C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
C00055	CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F
C05235	CC(CNC1CCCCC1)O
C00314	CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2
C04204	CCOC(=O)C1=CC=CC=C1N
C00483	CC(C)(C(CCC(CBr)(C(=C)Cl)Cl)Cl)Br
C01005	C1=CC(=C(C=C1O)O)C2=C(C(=C3C(=CC(=O)C=C3O2)O)O)O
C09306	C1=CC(=CC(=C1)Cl)OCC(=O)O
C01013	CC1=C(N2C(C(C2=O)(NC(=O)C(C3=CC=C(C=C3)O)C(=O)O)OC)OC1)C(=O)O
C07225	C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46.[Br-].[Br-]
C11476	C1=CC=C(C=C1)S(=O)(=O)CCCl
C00147	CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N
C06688	C(CCCNC(=O)O)CCN
C06688	C(CCCNC(=O)O)CCN
C03082	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O
C00001	CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1
C01438	CCS(=O)CCSP(=O)(OC)OC
C00286	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(C(=O)C(=N4)C=C5C(C(=O)C(=N5)C=C1[N-]2)(C)CC(=O)O)(C)CC(=O)O)C)CCC(=O)O)CCC(=O)O.[Fe+2]
C00121	CC1C(O1)P(=O)([O-])[O-]
C00016	CCCCCC=CCC=CCC=CCC=CCCC(C)C(=O)NCCF
C00299	COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
C01279	C1CC(CNC1)C(=O)O
C00806	CCCC(C)(COC(=O)N)COC(=O)N
C00078	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
C00882	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
C05512	C#CCO
C03794	COP(=S)(OC)SCC1=NC(=NC(=N1)N)N
C00879	CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2
C00575	CC(C)CC(C(=O)NC1=CC=CC=C1)NC(=O)C(CCC2=CC=C(C=C2)C3=CC=C(C=C3)F)CC(CCCCN4CC5=CC=CC=C5C4=O)C(=O)O
C01909	CCCCC1(CC2=CC(=C(C(=C2C1=O)Cl)Cl)OCC(=O)O)C3CCCC3
C00333	CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
C00855	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
C01551	CCC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
C00559	CC(C)(C)NC(=O)C1CSCN1C(=O)C(C(CC2=CC=CC=C2)NC(=O)C(CSC)NC(=O)COC3=CC=CC4=C3C=CN=C4)O
C00189	CC(C)(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=CC=C2
C00362	CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)C
C03401	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4
C00091	C1C(C(C(C1O)C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)CC=CCCCC(=O)O)O
C00181	C1=CC(=CC=C1NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)O)S(=O)(=O)C2=CC=C(C=C2)NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)O
C00232	CC(=CCC1CC2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)C(C2=O)(C1(C)C)CC=C(C)C)CC(CC=C(C)C)C(=C)C)C
C01551	CCC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
C00392	CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O
C00058	COC1=CC2=C(C=C1)NC3=C2C4=C(C=C3)C=C[N+](=C4)CC[NH2+]CCCCCC[NH2+]CC[N+]5=CC6=C(C=CC7=C6C8=C(N7)C=CC(=C8)OC)C=C5
C00147	CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N
C00794	CC1=CN=C(S1)NC(=C2C(=O)C3=CC=CC=C3S(=O)(=O)N2C)O
C00027	CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O
C00698	C1CCN2CC3CC(C2C1)CN4C3CCCC4
C01327	C1=CC(=CC(=C1)O)C(CN)O
C20679	CC1=CC2=C(C(=C1)C(C)NC3=CC=CC=C3)OC(=CC2=O)C4=CC(=O)N(C=C4)C
C03479	C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
C05554	CC(C)CCCC(C)C(CO)O
